X,Y,Slice,DX,DY,Orientation,Coherency,Energy
52,172,0,-0.503,0.864,59.811,8.695E-17,1.094E-26
72,172,0,-0.501,0.865,59.908,5.822E-15,7.832E-25
92,172,0,-0.497,0.867,60.173,3.637E-13,5.347E-23
112,172,0,-0.487,0.872,60.823,2.078E-11,3.459E-21
132,172,0,-0.460,0.884,62.544,1.052E-9,2.104E-19
152,172,0,-0.383,0.781,63.879,4.455E-8,1.193E-17
172,172,0,-0.365,0.224,31.520,1.439E-6,6.248E-16
192,172,0,-0.467,-0.366,-38.116,4.379E-5,3.000E-14
212,172,0,-0.651,-0.736,-48.505,0.004,1.314E-12
232,172,0,-0.707,-0.707,-45.002,0.078,5.240E-11
252,172,0,-0.709,-0.705,-44.845,0.219,1.898E-9
272,172,0,-0.703,-0.711,-45.315,0.289,6.098E-8
292,172,0,-0.699,-0.715,-45.637,0.329,1.628E-6
312,172,0,-0.702,-0.712,-45.439,0.356,3.218E-5
332,172,0,-0.712,-0.703,-44.636,0.368,4.020E-4
352,172,0,-0.740,-0.672,-42.225,0.320,0.003
372,172,0,-0.893,-0.375,-22.771,0.149,0.016
392,172,0,-0.967,0.211,12.337,0.114,0.104
412,172,0,-0.913,0.404,23.890,0.112,0.403
432,172,0,-0.960,0.210,12.346,0.073,0.719
452,172,0,-0.953,-0.290,-16.907,0.147,0.640
472,172,0,-0.912,-0.409,-24.135,0.279,0.456
492,172,0,-0.968,-0.213,-12.438,0.228,0.402
512,172,0,-0.999,0.019,1.088,0.306,0.353
532,172,0,-0.968,-0.233,-13.556,0.386,0.300
552,172,0,-0.912,-0.409,-24.143,0.295,0.247
572,172,0,-0.948,-0.312,-18.209,0.142,0.184
592,172,0,-0.940,-0.323,-18.942,0.080,0.085
612,172,0,-0.906,-0.419,-24.804,0.115,0.019
632,172,0,-0.950,-0.312,-18.164,0.273,0.003
652,172,0,-0.924,-0.380,-22.339,0.437,7.140E-4
672,172,0,-0.861,-0.507,-30.464,0.466,1.438E-4
692,172,0,-0.809,-0.587,-35.983,0.460,1.779E-5
712,172,0,-0.777,-0.630,-39.025,0.428,1.522E-6
732,172,0,-0.739,-0.673,-42.304,0.352,1.158E-7
752,172,0,-0.675,-0.737,-47.502,0.290,7.946E-9
772,172,0,-0.611,-0.791,-52.299,0.221,4.149E-10
792,172,0,-0.566,-0.824,-55.543,0.073,1.608E-11
812,172,0,-0.536,-0.844,-57.607,0.005,4.877E-13
832,172,0,-0.516,-0.857,-58.964,1.369E-4,1.221E-14
852,172,0,-0.501,-0.865,-59.901,3.009E-6,2.634E-16
872,172,0,-0.491,-0.871,-60.578,5.853E-8,5.052E-18
892,172,0,-0.483,-0.875,-61.088,1.033E-9,8.812E-20
912,172,0,-0.477,-0.879,-61.484,1.685E-11,1.422E-21
932,172,0,-0.473,-0.881,-61.799,2.571E-13,2.150E-23
952,172,0,-0.469,-0.883,-62.056,3.708E-15,3.078E-25
972,172,0,-0.465,-0.885,-62.269,5.098E-17,4.204E-27
992,172,0,-0.463,-0.887,-62.448,6.725E-19,5.514E-29
1012,172,0,-0.460,-0.888,-62.604,8.610E-21,7.023E-31
1032,172,0,-0.946,-0.089,-5.366,6.862E-23,5.576E-33
12,192,0,-0.511,0.860,59.271,8.068E-19,7.369E-29
32,192,0,-0.515,0.857,58.993,6.037E-17,5.607E-27
52,192,0,-0.520,0.854,58.681,4.347E-15,4.120E-25
72,192,0,-0.525,0.851,58.313,2.977E-13,2.893E-23
92,192,0,-0.532,0.847,57.874,1.921E-11,1.928E-21
112,192,0,-0.540,0.842,57.341,1.154E-9,1.209E-19
132,192,0,-0.549,0.836,56.686,6.355E-8,7.055E-18
152,192,0,-0.561,0.828,55.872,3.132E-6,3.781E-16
172,192,0,-0.575,0.818,54.864,1.329E-4,1.831E-14
192,192,0,-0.590,0.806,53.828,0.004,7.872E-13
212,192,0,-0.594,0.571,43.849,0.031,2.950E-11
232,192,0,-0.779,-0.087,-6.346,0.051,9.557E-10
252,192,0,-0.789,-0.566,-35.635,0.119,2.718E-8
272,192,0,-0.725,-0.687,-43.464,0.229,7.040E-7
292,192,0,-0.692,-0.722,-46.241,0.321,1.649E-5
312,192,0,-0.678,-0.735,-47.287,0.378,3.083E-4
332,192,0,-0.680,-0.733,-47.179,0.412,0.004
352,192,0,-0.688,-0.726,-46.556,0.423,0.022
372,192,0,-0.744,-0.660,-41.595,0.300,0.063
392,192,0,-0.962,-0.093,-5.523,0.127,0.197
412,192,0,-0.924,0.370,21.805,0.130,0.594
432,192,0,-0.813,0.562,34.628,0.094,0.920
452,192,0,-0.839,0.405,25.767,0.076,0.734
472,192,0,-0.944,-0.045,-2.739,0.106,0.443
492,192,0,-0.992,-0.052,-3.012,0.140,0.397
512,192,0,-0.995,0.009,0.531,0.204,0.365
532,192,0,-0.924,-0.365,-21.577,0.272,0.376
552,192,0,-0.868,-0.494,-29.645,0.205,0.520
572,192,0,-0.832,-0.540,-33.002,0.109,0.576
592,192,0,-0.754,-0.650,-40.771,0.107,0.327
612,192,0,-0.879,-0.463,-27.796,0.187,0.094
632,192,0,-0.958,-0.287,-16.701,0.379,0.027
652,192,0,-0.914,-0.403,-23.787,0.469,0.010
672,192,0,-0.840,-0.541,-32.800,0.466,0.002
692,192,0,-0.788,-0.616,-38.023,0.453,3.310E-4
712,192,0,-0.760,-0.650,-40.534,0.408,3.335E-5
732,192,0,-0.717,-0.697,-44.203,0.324,3.110E-6
752,192,0,-0.641,-0.767,-50.104,0.276,2.452E-7
772,192,0,-0.575,-0.818,-54.895,0.265,1.365E-8
792,192,0,-0.532,-0.847,-57.859,0.227,5.454E-10
812,192,0,-0.505,-0.863,-59.669,0.077,1.680E-11
832,192,0,-0.487,-0.873,-60.837,0.005,4.246E-13
852,192,0,-0.475,-0.880,-61.637,1.075E-4,9.215E-15
872,192,0,-0.466,-0.885,-62.214,2.108E-6,1.775E-16
892,192,0,-0.459,-0.888,-62.647,3.739E-8,3.105E-18
912,192,0,-0.454,-0.891,-62.983,6.117E-10,5.022E-20
932,192,0,-0.450,-0.893,-63.251,9.357E-12,7.608E-22
952,192,0,-0.447,-0.895,-63.469,1.352E-13,1.091E-23
972,192,0,-0.444,-0.896,-63.649,1.862E-15,1.492E-25
992,192,0,-0.441,-0.897,-63.801,2.460E-17,1.958E-27
1012,192,0,-0.439,-0.898,-63.933,3.153E-19,2.497E-29
1032,192,0,-0.944,-0.090,-5.439,2.515E-21,1.984E-31
12,212,0,-0.491,0.871,60.586,3.124E-17,2.598E-27
32,212,0,-0.496,0.868,60.288,2.339E-15,1.964E-25
52,212,0,-0.501,0.866,59.949,1.687E-13,1.432E-23
72,212,0,-0.507,0.862,59.538,1.158E-11,9.959E-22
92,212,0,-0.515,0.857,59.033,7.500E-10,6.558E-20
112,212,0,-0.524,0.852,58.397,4.535E-8,4.049E-18
132,212,0,-0.536,0.844,57.576,2.524E-6,2.314E-16
152,212,0,-0.552,0.834,56.483,1.267E-4,1.205E-14
172,212,0,-0.574,0.819,54.967,0.005,5.601E-13
192,212,0,-0.605,0.796,52.752,0.074,2.259E-11
212,212,0,-0.652,0.758,49.276,0.175,7.632E-10
232,212,0,-0.730,0.682,43.071,0.163,2.069E-8
252,212,0,-0.866,0.439,26.887,0.120,4.337E-7
272,212,0,-0.920,-0.086,-5.336,0.117,7.087E-6
292,212,0,-0.808,-0.536,-33.579,0.197,1.015E-4
312,212,0,-0.673,-0.738,-47.649,0.327,0.001
332,212,0,-0.633,-0.773,-50.688,0.401,0.016
352,212,0,-0.625,-0.780,-51.269,0.411,0.097
372,212,0,-0.619,-0.784,-51.718,0.318,0.241
392,212,0,-0.725,-0.142,-11.099,0.088,0.364
412,212,0,-0.736,0.663,42.000,0.132,0.656
432,212,0,-0.531,0.843,57.803,0.162,0.834
452,212,0,-0.529,0.846,57.971,0.203,0.562
472,212,0,-0.616,0.771,51.374,0.180,0.249
492,212,0,-0.601,0.641,46.805,0.091,0.169
512,212,0,-0.575,-0.617,-47.015,0.118,0.175
532,212,0,-0.711,-0.688,-44.027,0.234,0.232
552,212,0,-0.743,-0.666,-41.856,0.213,0.458
572,212,0,-0.678,-0.734,-47.298,0.197,0.683
592,212,0,-0.746,-0.659,-41.482,0.238,0.517
612,212,0,-0.931,-0.351,-20.692,0.342,0.256
632,212,0,-0.959,-0.280,-16.277,0.465,0.146
652,212,0,-0.888,-0.455,-27.145,0.473,0.075
672,212,0,-0.803,-0.594,-36.509,0.457,0.022
692,212,0,-0.760,-0.650,-40.553,0.439,0.004
712,212,0,-0.741,-0.671,-42.160,0.376,5.278E-4
732,212,0,-0.684,-0.729,-46.812,0.291,6.524E-5
752,212,0,-0.594,-0.804,-53.531,0.263,5.983E-6
772,212,0,-0.529,-0.848,-58.057,0.267,3.548E-7
792,212,0,-0.491,-0.871,-60.593,0.275,1.459E-8
812,212,0,-0.468,-0.883,-62.078,0.234,4.564E-10
832,212,0,-0.454,-0.891,-63.020,0.067,1.164E-11
852,212,0,-0.444,-0.896,-63.661,0.003,2.544E-13
872,212,0,-0.436,-0.900,-64.120,6.112E-5,4.922E-15
892,212,0,-0.431,-0.902,-64.464,1.090E-6,8.641E-17
912,212,0,-0.427,-0.904,-64.730,1.789E-8,1.401E-18
932,212,0,-0.424,-0.906,-64.941,2.744E-10,2.128E-20
952,212,0,-0.421,-0.907,-65.113,3.974E-12,3.056E-22
972,212,0,-0.419,-0.908,-65.255,5.482E-14,4.185E-24
992,212,0,-0.417,-0.909,-65.375,7.251E-16,5.502E-26
1012,212,0,-0.415,-0.910,-65.478,9.306E-18,7.022E-28
1032,212,0,-0.941,-0.091,-5.522,7.430E-20,5.584E-30
12,232,0,-0.457,0.889,62.814,9.675E-16,7.607E-26
32,232,0,-0.460,0.888,62.579,7.229E-14,5.722E-24
52,232,0,-0.465,0.885,62.310,5.199E-12,4.148E-22
72,232,0,-0.470,0.883,61.982,3.557E-10,2.865E-20
92,232,0,-0.476,0.879,61.575,2.295E-8,1.871E-18
112,232,0,-0.484,0.875,61.059,1.382E-6,1.143E-16
132,232,0,-0.494,0.869,60.385,7.639E-5,6.452E-15
152,232,0,-0.508,0.861,59.476,0.004,3.305E-13
172,232,0,-0.527,0.850,58.196,0.072,1.502E-11
192,232,0,-0.555,0.832,56.294,0.222,5.872E-10
212,232,0,-0.598,0.801,53.283,0.244,1.893E-8
232,232,0,-0.666,0.745,48.190,0.225,4.757E-7
252,232,0,-0.770,0.634,39.463,0.208,8.692E-6
272,232,0,-0.889,0.451,26.890,0.208,1.077E-4
292,232,0,-0.965,0.217,12.662,0.212,8.667E-4
312,232,0,-0.902,-0.214,-13.375,0.178,0.005
332,232,0,-0.604,-0.769,-51.855,0.231,0.034
352,232,0,-0.460,-0.883,-62.454,0.281,0.196
372,232,0,-0.360,-0.870,-67.519,0.187,0.545
392,232,0,-0.471,0.476,45.312,0.087,0.763
412,232,0,-0.722,0.688,43.620,0.138,0.919
432,232,0,-0.573,0.805,54.534,0.120,0.818
452,232,0,-0.453,0.890,63.039,0.202,0.381
472,232,0,-0.459,0.888,62.654,0.318,0.129
492,232,0,-0.215,0.867,76.098,0.294,0.072
512,232,0,-0.206,-0.974,-78.036,0.330,0.082
532,232,0,-0.470,-0.878,-61.820,0.360,0.102
552,232,0,-0.635,-0.771,-50.514,0.326,0.185
572,232,0,-0.700,-0.713,-45.541,0.338,0.337
592,232,0,-0.845,-0.524,-31.794,0.371,0.391
612,232,0,-0.964,-0.264,-15.314,0.450,0.370
632,232,0,-0.939,-0.336,-19.687,0.475,0.347
652,232,0,-0.829,-0.555,-33.796,0.454,0.252
672,232,0,-0.754,-0.656,-41.048,0.439,0.108
692,232,0,-0.736,-0.677,-42.629,0.412,0.028
712,232,0,-0.723,-0.690,-43.670,0.329,0.006
732,232,0,-0.633,-0.772,-50.656,0.261,0.001
752,232,0,-0.531,-0.847,-57.909,0.261,1.060E-4
772,232,0,-0.473,-0.881,-61.739,0.278,6.653E-6
792,232,0,-0.443,-0.896,-63.673,0.294,2.813E-7
812,232,0,-0.426,-0.904,-64.758,0.303,8.945E-9
832,232,0,-0.416,-0.909,-65.432,0.232,2.307E-10
852,232,0,-0.409,-0.913,-65.883,0.044,5.078E-12
872,232,0,-0.403,-0.915,-66.202,0.001,9.881E-14
892,232,0,-0.400,-0.917,-66.439,2.380E-5,1.743E-15
912,232,0,-0.397,-0.918,-66.621,3.922E-7,2.836E-17
932,232,0,-0.394,-0.919,-66.764,6.031E-9,4.319E-19
952,232,0,-0.393,-0.920,-66.880,8.756E-11,6.219E-21
972,232,0,-0.391,-0.920,-66.975,1.210E-12,8.535E-23
992,232,0,-0.390,-0.921,-67.054,1.603E-14,1.124E-24
1012,232,0,-0.389,-0.921,-67.122,2.061E-16,1.437E-26
1032,232,0,-0.939,-0.092,-5.606,1.647E-18,1.144E-28
12,252,0,-0.416,0.909,65.404,2.276E-14,1.715E-24
32,252,0,-0.419,0.908,65.256,1.696E-12,1.282E-22
52,252,0,-0.421,0.907,65.084,1.215E-10,9.225E-21
72,252,0,-0.425,0.905,64.873,8.282E-9,6.320E-19
92,252,0,-0.429,0.903,64.609,5.318E-7,4.086E-17
112,252,0,-0.434,0.901,64.270,3.180E-5,2.467E-15
132,252,0,-0.441,0.897,63.824,0.002,1.372E-13
152,252,0,-0.451,0.893,63.214,0.051,6.895E-12
172,252,0,-0.464,0.886,62.343,0.232,3.058E-10
192,252,0,-0.484,0.875,61.025,0.286,1.157E-8
212,252,0,-0.517,0.856,58.879,0.273,3.560E-7
232,252,0,-0.572,0.819,55.042,0.250,8.364E-6
252,252,0,-0.673,0.736,47.576,0.222,1.381E-4
272,252,0,-0.822,0.562,34.331,0.213,0.001
292,252,0,-0.935,0.350,20.544,0.257,0.010
312,252,0,-0.973,0.231,13.337,0.297,0.035
332,252,0,-0.925,-0.056,-3.436,0.162,0.086
352,252,0,-0.376,-0.833,-65.686,0.107,0.259
372,252,0,-0.136,0.443,72.919,0.124,0.675
392,252,0,-0.522,0.842,58.192,0.126,0.860
412,252,0,-0.804,0.586,36.083,0.139,0.734
432,252,0,-0.895,0.433,25.838,0.114,0.521
452,252,0,-0.750,0.640,40.489,0.145,0.227
472,252,0,-0.657,0.737,48.266,0.220,0.091
492,252,0,-0.249,0.682,69.931,0.235,0.048
512,252,0,-0.142,-0.989,-81.810,0.406,0.045
532,252,0,-0.279,-0.956,-73.754,0.425,0.047
552,252,0,-0.500,-0.860,-59.837,0.368,0.058
572,252,0,-0.668,-0.740,-47.919,0.410,0.101
592,252,0,-0.845,-0.522,-31.686,0.398,0.155
612,252,0,-0.948,-0.313,-18.278,0.417,0.217
632,252,0,-0.870,-0.481,-28.930,0.418,0.304
652,252,0,-0.753,-0.656,-41.071,0.419,0.356
672,252,0,-0.723,-0.691,-43.725,0.408,0.260
692,252,0,-0.727,-0.687,-43.367,0.371,0.120
712,252,0,-0.692,-0.720,-46.122,0.280,0.043
732,252,0,-0.551,-0.832,-56.503,0.255,0.010
752,252,0,-0.455,-0.890,-62.894,0.286,0.001
772,252,0,-0.415,-0.910,-65.462,0.315,7.864E-5
792,252,0,-0.397,-0.918,-66.617,0.335,3.435E-6
812,252,0,-0.387,-0.922,-67.222,0.349,1.116E-7
832,252,0,-0.381,-0.924,-67.577,0.347,2.922E-9
852,252,0,-0.378,-0.926,-67.802,0.197,6.506E-11
872,252,0,-0.375,-0.927,-67.954,0.017,1.277E-12
892,252,0,-0.374,-0.928,-68.061,3.527E-4,2.269E-14
912,252,0,-0.372,-0.928,-68.139,5.853E-6,3.716E-16
932,252,0,-0.371,-0.928,-68.197,9.036E-8,5.688E-18
952,252,0,-0.371,-0.929,-68.241,1.316E-9,8.226E-20
972,252,0,-0.370,-0.929,-68.274,1.824E-11,1.133E-21
992,252,0,-0.370,-0.929,-68.300,2.423E-13,1.498E-23
1012,252,0,-0.369,-0.929,-68.321,3.121E-15,1.921E-25
1032,252,0,-0.937,-0.093,-5.665,2.499E-17,1.533E-27
12,272,0,-0.373,0.928,68.072,3.672E-13,2.787E-23
32,272,0,-0.374,0.927,68.022,2.726E-11,2.066E-21
52,272,0,-0.375,0.927,67.961,1.945E-9,1.472E-19
72,272,0,-0.376,0.926,67.881,1.319E-7,9.972E-18
92,272,0,-0.378,0.926,67.774,8.421E-6,6.361E-16
112,272,0,-0.381,0.925,67.629,4.979E-4,3.778E-14
132,272,0,-0.384,0.923,67.426,0.022,2.059E-12
152,272,0,-0.389,0.921,67.132,0.198,1.009E-10
172,272,0,-0.396,0.918,66.687,0.315,4.334E-9
192,272,0,-0.407,0.913,65.976,0.317,1.570E-7
212,272,0,-0.426,0.904,64.757,0.306,4.554E-6
232,272,0,-0.462,0.886,62.452,0.286,9.807E-5
252,272,0,-0.536,0.842,57.516,0.252,0.001
272,272,0,-0.690,0.715,46.025,0.209,0.012
292,272,0,-0.886,0.452,27.046,0.212,0.061
312,272,0,-0.966,0.254,14.728,0.286,0.170
332,272,0,-0.991,0.121,6.987,0.281,0.289
352,272,0,-0.976,-0.169,-9.826,0.185,0.444
372,272,0,-0.786,0.063,4.576,0.093,0.697
392,272,0,-0.697,0.620,41.664,0.078,0.666
412,272,0,-0.791,0.596,36.990,0.103,0.337
432,272,0,-0.948,0.316,18.464,0.130,0.177
452,272,0,-0.921,0.385,22.710,0.168,0.121
472,272,0,-0.927,0.358,21.098,0.150,0.090
492,272,0,-0.385,-0.493,-52.012,0.141,0.057
512,272,0,-0.163,-0.986,-80.590,0.460,0.054
532,272,0,-0.172,-0.985,-80.099,0.479,0.051
552,272,0,-0.320,-0.945,-71.282,0.379,0.039
572,272,0,-0.460,-0.884,-62.515,0.442,0.043
592,272,0,-0.548,-0.815,-56.108,0.346,0.056
612,272,0,-0.612,-0.726,-49.842,0.220,0.086
632,272,0,-0.632,-0.750,-49.843,0.278,0.147
652,272,0,-0.678,-0.733,-47.207,0.354,0.253
672,272,0,-0.699,-0.715,-45.648,0.376,0.329
692,272,0,-0.723,-0.690,-43.663,0.323,0.288
712,272,0,-0.608,-0.789,-52.356,0.267,0.170
732,272,0,-0.452,-0.891,-63.106,0.310,0.052
752,272,0,-0.398,-0.917,-66.565,0.363,0.007
772,272,0,-0.382,-0.924,-67.540,0.396,5.075E-4
792,272,0,-0.377,-0.926,-67.852,0.416,2.340E-5
812,272,0,-0.375,-0.927,-67.951,0.429,7.901E-7
832,272,0,-0.375,-0.927,-67.971,0.436,2.130E-8
852,272,0,-0.375,-0.927,-67.958,0.382,4.851E-10
872,272,0,-0.376,-0.927,-67.928,0.100,9.702E-12
892,272,0,-0.376,-0.926,-67.891,0.003,1.750E-13
912,272,0,-0.377,-0.926,-67.849,5.461E-5,2.904E-15
932,272,0,-0.378,-0.926,-67.804,8.501E-7,4.496E-17
952,272,0,-0.379,-0.926,-67.758,1.247E-8,6.568E-19
972,272,0,-0.379,-0.925,-67.711,1.740E-10,9.133E-21
992,272,0,-0.380,-0.925,-67.664,2.325E-12,1.217E-22
1012,272,0,-0.381,-0.925,-67.616,3.011E-14,1.573E-24
1032,272,0,-0.938,-0.092,-5.628,2.422E-16,1.263E-26
12,292,0,-0.340,0.941,70.147,3.494E-12,3.185E-22
32,292,0,-0.338,0.941,70.234,2.580E-10,2.331E-20
52,292,0,-0.337,0.942,70.324,1.830E-8,1.638E-18
72,292,0,-0.335,0.942,70.423,1.232E-6,1.091E-16
92,292,0,-0.333,0.943,70.529,7.798E-5,6.821E-15
112,292,0,-0.331,0.943,70.641,0.004,3.955E-13
132,292,0,-0.330,0.944,70.755,0.099,2.093E-11
152,292,0,-0.328,0.945,70.860,0.280,9.891E-10
172,292,0,-0.327,0.945,70.932,0.311,4.052E-8
192,292,0,-0.327,0.945,70.914,0.316,1.381E-6
212,292,0,-0.331,0.943,70.669,0.319,3.688E-5
232,292,0,-0.344,0.938,69.839,0.316,7.079E-4
252,292,0,-0.384,0.922,67.394,0.296,0.009
272,292,0,-0.496,0.863,60.112,0.244,0.058
292,292,0,-0.748,0.645,40.761,0.182,0.195
312,292,0,-0.946,0.313,18.292,0.211,0.362
332,292,0,-0.990,0.127,7.328,0.274,0.438
352,292,0,-0.991,-0.120,-6.934,0.307,0.561
372,292,0,-0.973,-0.230,-13.313,0.289,0.673
392,292,0,-0.969,-0.230,-13.329,0.146,0.504
412,292,0,-0.917,-0.230,-14.061,0.074,0.193
432,292,0,-0.872,-0.342,-21.423,0.096,0.075
452,292,0,-0.898,-0.087,-5.507,0.086,0.063
472,292,0,-0.732,-0.148,-11.449,0.067,0.062
492,292,0,-0.361,-0.923,-68.641,0.239,0.052
512,292,0,-0.236,-0.971,-76.350,0.536,0.055
532,292,0,-0.221,-0.975,-77.256,0.559,0.050
552,292,0,-0.267,-0.963,-74.528,0.497,0.034
572,292,0,-0.270,-0.962,-74.304,0.539,0.036
592,292,0,-0.209,-0.976,-77.896,0.473,0.044
612,292,0,-0.068,-0.841,-85.373,0.385,0.054
632,292,0,-0.104,-0.528,-78.820,0.352,0.070
652,292,0,-0.458,-0.874,-62.357,0.301,0.115
672,292,0,-0.670,-0.741,-47.902,0.334,0.225
692,292,0,-0.653,-0.753,-49.058,0.315,0.334
712,292,0,-0.483,-0.873,-61.053,0.364,0.314
732,292,0,-0.410,-0.912,-65.799,0.447,0.132
752,292,0,-0.400,-0.916,-66.398,0.488,0.022
772,292,0,-0.402,-0.915,-66.266,0.507,0.002
792,292,0,-0.406,-0.914,-66.039,0.515,9.472E-5
812,292,0,-0.409,-0.912,-65.828,0.520,3.444E-6
832,292,0,-0.412,-0.911,-65.641,0.522,9.817E-8
852,292,0,-0.415,-0.910,-65.468,0.505,2.339E-9
872,292,0,-0.418,-0.908,-65.295,0.262,4.858E-11
892,292,0,-0.421,-0.907,-65.115,0.018,9.068E-13
912,292,0,-0.424,-0.906,-64.925,3.274E-4,1.553E-14
932,292,0,-0.427,-0.904,-64.727,5.218E-6,2.479E-16
952,292,0,-0.430,-0.903,-64.524,7.826E-8,3.729E-18
972,292,0,-0.433,-0.901,-64.319,1.116E-9,5.334E-20
992,292,0,-0.436,-0.899,-64.115,1.524E-11,7.304E-22
1012,292,0,-0.440,-0.898,-63.912,2.017E-13,9.693E-24
1032,292,0,-0.944,-0.090,-5.427,1.651E-15,7.951E-26
12,312,0,-0.356,0.934,69.171,1.598E-11,2.768E-21
32,312,0,-0.351,0.936,69.440,1.170E-9,1.998E-19
52,312,0,-0.346,0.938,69.739,8.219E-8,1.380E-17
72,312,0,-0.341,0.940,70.089,5.471E-6,9.013E-16
92,312,0,-0.334,0.943,70.502,3.401E-4,5.503E-14
112,312,0,-0.326,0.945,70.998,0.016,3.098E-12
132,312,0,-0.316,0.949,71.599,0.127,1.580E-10
152,312,0,-0.303,0.953,72.338,0.191,7.119E-9
172,312,0,-0.288,0.958,73.258,0.203,2.739E-7
192,312,0,-0.269,0.963,74.406,0.216,8.564E-6
212,312,0,-0.245,0.969,75.809,0.233,2.027E-4
232,312,0,-0.219,0.975,77.355,0.256,0.003
252,312,0,-0.201,0.978,78.368,0.280,0.031
272,312,0,-0.234,0.967,76.399,0.274,0.152
292,312,0,-0.435,0.880,63.711,0.193,0.325
312,312,0,-0.843,0.495,30.427,0.146,0.356
332,312,0,-0.980,0.191,11.044,0.234,0.277
352,312,0,-0.997,-0.007,-0.395,0.323,0.299
372,312,0,-0.983,-0.177,-10.185,0.346,0.346
392,312,0,-0.922,-0.373,-22.006,0.262,0.276
412,312,0,-0.812,-0.578,-35.434,0.273,0.146
432,312,0,-0.695,-0.717,-45.874,0.342,0.070
452,312,0,-0.516,-0.849,-58.681,0.288,0.041
472,312,0,-0.232,-0.971,-76.581,0.263,0.035
492,312,0,-0.286,-0.958,-73.390,0.396,0.030
512,312,0,-0.293,-0.956,-72.942,0.610,0.032
532,312,0,-0.270,-0.963,-74.340,0.685,0.030
552,312,0,-0.226,-0.974,-76.925,0.662,0.023
572,312,0,-0.162,-0.987,-80.661,0.653,0.028
592,312,0,-0.132,-0.991,-82.412,0.627,0.041
612,312,0,-0.057,-0.988,-86.714,0.635,0.044
632,312,0,-0.009,0.300,88.323,0.607,0.041
652,312,0,-0.164,-0.958,-80.285,0.398,0.048
672,312,0,-0.499,-0.859,-59.841,0.316,0.096
692,312,0,-0.496,-0.866,-60.207,0.401,0.217
712,312,0,-0.422,-0.906,-65.011,0.501,0.340
732,312,0,-0.413,-0.911,-65.589,0.532,0.215
752,312,0,-0.423,-0.906,-64.969,0.529,0.050
772,312,0,-0.433,-0.901,-64.331,0.521,0.005
792,312,0,-0.440,-0.898,-63.866,0.515,3.017E-4
812,312,0,-0.446,-0.895,-63.506,0.508,1.213E-5
832,312,0,-0.452,-0.892,-63.135,0.501,3.751E-7
852,312,0,-0.459,-0.888,-62.649,0.489,9.665E-9
872,312,0,-0.469,-0.883,-62.010,0.370,2.189E-10
892,312,0,-0.481,-0.877,-61.257,0.061,4.500E-12
912,312,0,-0.493,-0.870,-60.465,0.002,8.556E-14
932,312,0,-0.504,-0.863,-59.699,2.814E-5,1.520E-15
952,312,0,-0.515,-0.857,-58.998,4.704E-7,2.542E-17
972,312,0,-0.524,-0.851,-58.376,7.462E-9,4.022E-19
992,312,0,-0.532,-0.846,-57.835,1.128E-10,6.053E-21
1012,312,0,-0.539,-0.841,-57.359,1.641E-12,8.765E-23
1032,312,0,-0.954,-0.084,-5.026,1.447E-14,7.690E-25
12,332,0,-0.641,0.537,39.945,2.206E-11,1.786E-20
32,332,0,-0.633,0.543,40.632,1.583E-9,1.275E-18
52,332,0,-0.624,0.550,41.417,1.086E-7,8.698E-17
72,332,0,-0.613,0.559,42.365,7.036E-6,5.597E-15
92,332,0,-0.598,0.568,43.525,4.143E-4,3.357E-13
112,332,0,-0.580,0.579,44.964,0.012,1.850E-11
132,332,0,-0.555,0.593,46.891,0.038,9.179E-10
152,332,0,-0.510,0.617,50.414,0.044,3.991E-8
172,332,0,-0.447,0.618,54.116,0.047,1.462E-6
192,332,0,-0.372,0.562,56.500,0.052,4.264E-5
212,332,0,-0.290,0.447,56.954,0.060,9.075E-4
232,332,0,-0.211,0.204,43.924,0.078,0.012
252,332,0,-0.182,-0.301,-58.794,0.115,0.091
272,332,0,-0.197,-0.617,-72.262,0.176,0.302
292,332,0,-0.199,-0.433,-65.346,0.187,0.402
312,332,0,-0.386,0.005,0.700,0.092,0.235
332,332,0,-0.928,0.060,3.702,0.121,0.115
352,332,0,-0.979,-0.071,-4.140,0.241,0.113
372,332,0,-0.933,-0.318,-18.824,0.294,0.147
392,332,0,-0.769,-0.630,-39.314,0.316,0.170
412,332,0,-0.702,-0.710,-45.349,0.344,0.135
432,332,0,-0.677,-0.736,-47.393,0.425,0.073
452,332,0,-0.604,-0.794,-52.737,0.491,0.037
472,332,0,-0.445,-0.892,-63.473,0.496,0.025
492,332,0,-0.373,-0.927,-68.084,0.545,0.018
512,332,0,-0.320,-0.947,-71.309,0.708,0.020
532,332,0,-0.285,-0.959,-73.464,0.805,0.023
552,332,0,-0.218,-0.975,-77.391,0.753,0.017
572,332,0,-0.140,-0.990,-81.954,0.736,0.020
592,332,0,-0.112,-0.994,-83.591,0.772,0.033
612,332,0,-0.055,-0.998,-86.852,0.815,0.039
632,332,0,-0.013,0.290,87.440,0.794,0.032
652,332,0,-0.032,0.091,70.568,0.598,0.032
672,332,0,-0.209,-0.972,-77.843,0.366,0.054
692,332,0,-0.331,-0.941,-70.601,0.393,0.149
712,332,0,-0.353,-0.935,-69.318,0.439,0.344
732,332,0,-0.381,-0.924,-67.604,0.426,0.321
752,332,0,-0.406,-0.913,-66.024,0.412,0.099
772,332,0,-0.420,-0.907,-65.176,0.404,0.012
792,332,0,-0.428,-0.904,-64.673,0.396,8.086E-4
